Dish ID,Dish Name,Category,Current Image,Proposed Image,Score,Confidence,Reasons
6a845a7a2876405dd5375d85,"Pizza Végétarienne","Les Pizzas","https://res.cloudinary.com/gmpztbom/image/upload/v1787060768/bizzart/menu/r07qxo_-_R_Download_hgh4w0.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060768/bizzart/menu/r07qxo_-_R_Download_hgh4w0.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d88,"Pizza Chevrettes","Les Pizzas","https://res.cloudinary.com/gmpztbom/image/upload/v1787060753/bizzart/menu/r07qxo_-_R_Download_11_ak1ici.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060753/bizzart/menu/r07qxo_-_R_Download_11_ak1ici.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d1f,"Pâtes BIZZ'Art","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060753/bizzart/menu/r07qxo_-_R_Download_11_ak1ici.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060788/bizzart/menu/FB_IMG_1786831381120_cigb5d.jpg",30,NO_MATCH,"✓ Photo VALIDÉE dans l'audit précédent"
6a845a7a2876405dd5375d22,"Pâtes Bolognaise","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060804/bizzart/menu/IMG_0237_nkagke.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060804/bizzart/menu/IMG_0237_nkagke.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d25,"Pâtes l'Arrabiata","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d28,"Pâtes du Chef","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060757/bizzart/menu/r07qxo_-_R_Download_2_evr2vc.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060757/bizzart/menu/r07qxo_-_R_Download_2_evr2vc.jpg",15,NO_MATCH,"Photo actuellement assignée"
6a845a7a2876405dd5375d2b,"Pâtes Maison","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d2e,"Pâtes à L'italienne","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d31,"Pâtes Fruits de Mer","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060765/bizzart/menu/r07qxo_-_R_Download_8_jeurew.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060765/bizzart/menu/r07qxo_-_R_Download_8_jeurew.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d34,"Ravioli Saumon","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060767/bizzart/menu/r07qxo_-_R_Download_9_bp8oao.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060767/bizzart/menu/r07qxo_-_R_Download_9_bp8oao.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d37,"Ravioli Crevette","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060771/bizzart/menu/A7D9ECFF-989F-45B7-8E9F-1AA5833C3B1D_uwxwjx.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060771/bizzart/menu/A7D9ECFF-989F-45B7-8E9F-1AA5833C3B1D_uwxwjx.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d3a,"Ravioli Viande","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060776/bizzart/menu/CE03FC6E-28EB-438B-A580-ACDE0EE43DB5_mc3e21.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060776/bizzart/menu/CE03FC6E-28EB-438B-A580-ACDE0EE43DB5_mc3e21.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d3d,"Pâtes sauce pesto","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060767/bizzart/menu/r07qxo_-_R_Download_9_bp8oao.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060767/bizzart/menu/r07qxo_-_R_Download_9_bp8oao.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d40,"Lasagne Bolognaise","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060762/bizzart/menu/r07qxo_-_R_Download_6_h7axod.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060762/bizzart/menu/r07qxo_-_R_Download_6_h7axod.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d43,"Lasagne Fruits De Mer","Pâtes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d46,"Paella 1 Personne","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787060795/bizzart/menu/FB_IMG_1786831464636_u2po6i.jpg","C:\Users\boukh\OneDrive\Bureau\restaurant\bizzart-restaurant\backend\menu-category-images\Plats Espagnol.png",21,NO_MATCH,"Catégorie "Plats Espagnol" trouvée dans menu-category-images; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d49,"Paella Royale","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787152546/bizzart/menu/paella-royale.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787152546/bizzart/menu/paella-royale.png",27.5,NO_MATCH,"3 mots communs: paella, royale, paëlla; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d4c,"Risotto Bizz'Art","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787060796/bizzart/menu/FB_IMG_1786831504871_bopbcd.jpg","C:\Users\boukh\OneDrive\Bureau\restaurant\bizzart-restaurant\backend\menu-category-images\Plats Espagnol.png",21,NO_MATCH,"Catégorie "Plats Espagnol" trouvée dans menu-category-images; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d4f,"Risotto Poulet-Champignons","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787060799/bizzart/menu/FB_IMG_1786831557428_uylzz1.jpg","C:\Users\boukh\OneDrive\Bureau\restaurant\bizzart-restaurant\backend\menu-category-images\Plats Espagnol.png",21,NO_MATCH,"Catégorie "Plats Espagnol" trouvée dans menu-category-images"
6a845a7a2876405dd5375d52,"Gratin Poulet","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787060803/bizzart/menu/FD0F8561-B4E5-413D-98F4-FA5778A54F7B_sh80xf.png","C:\Users\boukh\OneDrive\Bureau\restaurant\bizzart-restaurant\backend\menu-category-images\Plats Espagnol.png",21,NO_MATCH,"Catégorie "Plats Espagnol" trouvée dans menu-category-images; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d55,"Gratin Fruits de Mer","Plats Espagnol","https://res.cloudinary.com/gmpztbom/image/upload/v1787060771/bizzart/menu/A7D9ECFF-989F-45B7-8E9F-1AA5833C3B1D_uwxwjx.png","C:\Users\boukh\OneDrive\Bureau\restaurant\bizzart-restaurant\backend\menu-category-images\Plats Espagnol.png",21,NO_MATCH,"Catégorie "Plats Espagnol" trouvée dans menu-category-images; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d8b,"Salade César","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d8e,"Salade Bizz'Art","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d91,"Salade du Chef","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d94,"Salade Fruits de Mer","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060792/bizzart/menu/FB_IMG_1786831392186_u0ikej.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060792/bizzart/menu/FB_IMG_1786831392186_u0ikej.jpg",15,NO_MATCH,"Photo actuellement assignée"
6a845a7a2876405dd5375d97,"Salade de Crevettes Panées","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060762/bizzart/menu/r07qxo_-_R_Download_6_h7axod.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060762/bizzart/menu/r07qxo_-_R_Download_6_h7axod.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d9a,"Salade Saumon","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060755/bizzart/menu/r07qxo_-_R_Download_12_nffdek.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060755/bizzart/menu/r07qxo_-_R_Download_12_nffdek.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375d9d,"Salade Roquette","Salade","https://res.cloudinary.com/gmpztbom/image/upload/v1787060800/bizzart/menu/FB_IMG_1786831623991_kranmd.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060800/bizzart/menu/FB_IMG_1786831623991_kranmd.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375da0,"Escalope Ou Cuisse de Poulet","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060771/bizzart/menu/A7D9ECFF-989F-45B7-8E9F-1AA5833C3B1D_uwxwjx.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060771/bizzart/menu/A7D9ECFF-989F-45B7-8E9F-1AA5833C3B1D_uwxwjx.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375da3,"Escalope Panée","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060798/bizzart/menu/FB_IMG_1786831543045_pyswfe.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060798/bizzart/menu/FB_IMG_1786831543045_pyswfe.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375da6,"Escalope à la crème","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060807/bizzart/menu/IMG_9699_g5ubkl.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060807/bizzart/menu/IMG_9699_g5ubkl.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375da9,"Escalope sauce Champignon","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060785/bizzart/menu/F04A3E91-B691-4A8E-8F76-665B275F1812_wdtkew.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060785/bizzart/menu/F04A3E91-B691-4A8E-8F76-665B275F1812_wdtkew.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375dac,"Escalope sauce Épinard","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375daf,"Escalope sauce Gorgonzola","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060759/bizzart/menu/r07qxo_-_R_Download_4_clavnd.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060759/bizzart/menu/r07qxo_-_R_Download_4_clavnd.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375db2,"Cordon Bleu","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060796/bizzart/menu/FB_IMG_1786831504871_bopbcd.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060796/bizzart/menu/FB_IMG_1786831504871_bopbcd.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375db5,"Escalope Bizz'Art","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060785/bizzart/menu/F04A3E91-B691-4A8E-8F76-665B275F1812_wdtkew.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060785/bizzart/menu/F04A3E91-B691-4A8E-8F76-665B275F1812_wdtkew.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7a2876405dd5375db8,"Escalope du Chef","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060790/bizzart/menu/FB_IMG_1786831385645_vzx61b.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060790/bizzart/menu/FB_IMG_1786831385645_vzx61b.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dbb,"Involtini","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060753/bizzart/menu/r07qxo_-_R_Download_11_ak1ici.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060753/bizzart/menu/r07qxo_-_R_Download_11_ak1ici.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dbe,"Escalope Orientale","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060795/bizzart/menu/FB_IMG_1786831464636_u2po6i.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060795/bizzart/menu/FB_IMG_1786831464636_u2po6i.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dc1,"Suprême","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060780/bizzart/menu/DDBA871E-ADDC-4602-AA42-E875DD1D7559_ao2cts.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dc4,"Suprême Maison","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060800/bizzart/menu/FB_IMG_1786831623991_kranmd.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060800/bizzart/menu/FB_IMG_1786831623991_kranmd.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dc7,"Poulet à l'italienne","Volailles","https://res.cloudinary.com/gmpztbom/image/upload/v1787060803/bizzart/menu/FD0F8561-B4E5-413D-98F4-FA5778A54F7B_sh80xf.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060803/bizzart/menu/FD0F8561-B4E5-413D-98F4-FA5778A54F7B_sh80xf.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dca,"Steak Grillé","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060788/bizzart/menu/FB_IMG_1786831381120_cigb5d.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060788/bizzart/menu/FB_IMG_1786831381120_cigb5d.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dcd,"Steak","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060765/bizzart/menu/r07qxo_-_R_Download_8_jeurew.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060765/bizzart/menu/r07qxo_-_R_Download_8_jeurew.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dd0,"Steak Farci","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060783/bizzart/menu/EB2F2B90-88F1-44EB-90BF-BFDB31B8B15E_ui0hpb.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dd3,"Foie Grillé","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060811/bizzart/menu/IMG_9720_jytrma.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dd6,"Foie à la Lyonnaise","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060791/bizzart/menu/FB_IMG_1786831387595_vrtvut.jpg","https://res.cloudinary.com/gmpztbom/image/upload/v1787060791/bizzart/menu/FB_IMG_1786831387595_vrtvut.jpg",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
6a845a7b2876405dd5375dd9,"Grillade Mixte","Viandes","https://res.cloudinary.com/gmpztbom/image/upload/v1787060776/bizzart/menu/CE03FC6E-28EB-438B-A580-ACDE0EE43DB5_mc3e21.png","https://res.cloudinary.com/gmpztbom/image/upload/v1787060776/bizzart/menu/CE03FC6E-28EB-438B-A580-ACDE0EE43DB5_mc3e21.png",7.5,NO_MATCH,"Photo actuellement assignée; ⚠️ Marquée comme doublon"
